"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"Timestamp"
1082;Midtjylland;2020-08-28;M;12;0;0;629;16700;2585;2024-02-27T11:24:59.760
1081;Nordjylland;2020-08-28;M;5;0;1;629;16705;2586;2024-02-27T11:24:59.760
1085;Sjælland;2020-08-28;M;5;0;0;629;16710;2586;2024-02-27T11:24:59.760
1083;Syddanmark;2020-08-28;M;15;0;0;629;16725;2586;2024-02-27T11:24:59.760
1084;Hovedstaden;2020-08-29;F;16;0;2;629;16741;2588;2024-02-27T11:24:59.760
1082;Midtjylland;2020-08-29;F;6;0;0;629;16747;2588;2024-02-27T11:24:59.760
1081;Nordjylland;2020-08-29;F;5;0;0;629;16752;2588;2024-02-27T11:24:59.760
1085;Sjælland;2020-08-29;F;1;0;0;629;16753;2588;2024-02-27T11:24:59.760
1083;Syddanmark;2020-08-29;F;10;0;0;629;16763;2588;2024-02-27T11:24:59.760
1084;Hovedstaden;2020-08-29;M;22;0;2;629;16785;2590;2024-02-27T11:24:59.760
1082;Midtjylland;2020-08-29;M;12;0;1;629;16797;2591;2024-02-27T11:24:59.760
1081;Nordjylland;2020-08-29;M;6;0;0;629;16803;2591;2024-02-27T11:24:59.760
1085;Sjælland;2020-08-29;M;1;0;0;629;16804;2591;2024-02-27T11:24:59.760
1083;Syddanmark;2020-08-29;M;4;0;0;629;16808;2591;2024-02-27T11:24:59.760
1084;Hovedstaden;2020-08-30;F;23;0;2;629;16831;2593;2024-02-27T11:24:59.760
1082;Midtjylland;2020-08-30;F;11;0;1;629;16842;2594;2024-02-27T11:24:59.760
1081;Nordjylland;2020-08-30;F;3;0;0;629;16845;2594;2024-02-27T11:24:59.760
1085;Sjælland;2020-08-30;F;1;0;0;629;16846;2594;2024-02-27T11:24:59.760
1083;Syddanmark;2020-08-30;F;11;0;1;629;16857;2595;2024-02-27T11:24:59.760
1084;Hovedstaden;2020-08-30;M;28;0;2;629;16885;2597;2024-02-27T11:24:59.760
1082;Midtjylland;2020-08-30;M;12;0;0;629;16897;2597;2024-02-27T11:24:59.760
